Selection,View,Channel,Begin File_x,Begin Time (s),End Time (s),Low Freq (Hz)_x,High Freq (Hz)_x,Species Code,Common Name,Confidence,birdnetfile,site,bins,realID,reviewer_1,reviewer_2,ID,filename,Low Freq (Hz)_y,High Freq (Hz)_y,File Offset (s),Delta Time (s),Annotation,label
1067,Spectrogram 1,1,20230522_200000.WAV,3834,3837,0,15000,t-11127057,Pacific Chorus Frog,0.5191,20230522_200000.BirdNET.selection.table.txt,BD-29267A,3,20230522_200000.WAV38343837BD-29267A,Ann,Amy,453,t-11127057_453.wav,2693.1,2693.1,1.7385,0,PCF,1
5155,Spectrogram 1,1,20230522_200000.WAV,13308,13311,0,15000,t-11127057,Pacific Chorus Frog,0.5237,20230522_200000.BirdNET.selection.table.txt,BD-29267A,3,20230522_200000.WAV1330813311BD-29267A,Camille,Amy,454,t-11127057_454.wav,2718.9,2718.9,0.9039,0.209,PCF,1
532,Spectrogram 1,1,20230521_200000.WAV,2820,2823,0,15000,t-11127057,Pacific Chorus Frog,0.5219,20230521_200000.BirdNET.selection.table.txt,BD-29267A,3,20230521_200000.WAV28202823BD-29267A,Ethan,Amy,455,t-11127057_455.wav,6501.4,6501.4,0.7561,0,PCF,1
661,Spectrogram 1,1,20230520_200000.WAV,2961,2964,0,15000,t-11127057,Pacific Chorus Frog,0.5472,20230520_200000.BirdNET.selection.table.txt,BD-29267A,3,20230520_200000.WAV29612964BD-29267A,Amy,Ethan,456,t-11127057_456.wav,827.6,827.6,0.6033,0,PCF,1
3181,Spectrogram 1,1,20230520_200000.WAV,13506,13509,0,15000,t-11127057,Pacific Chorus Frog,0.582,20230520_200000.BirdNET.selection.table.txt,BD-29267A,3,20230520_200000.WAV1350613509BD-29267A,Ann,Ethan,457,t-11127057_457.wav,913.8,913.8,1.3441,0,PCF,1
934,Spectrogram 1,1,20230520_200000.WAV,4218,4221,0,15000,t-11127057,Pacific Chorus Frog,0.5536,20230520_200000.BirdNET.selection.table.txt,BD-29267A,3,20230520_200000.WAV42184221BD-29267A,Camille,Ann,458,t-11127057_458.wav,2594.1,2594.1,0.7045,0,PCF,1
932,Spectrogram 1,1,20230520_200000.WAV,4212,4215,0,15000,t-11127057,Pacific Chorus Frog,0.5326,20230520_200000.BirdNET.selection.table.txt,BD-29267A,3,20230520_200000.WAV42124215BD-29267A,Ethan,Amy,459,t-11127057_459.wav,6881.8,6881.8,0.9267,0,PCF,1
745,Spectrogram 1,1,20230520_200000.WAV,3198,3201,0,15000,t-11127057,Pacific Chorus Frog,0.6548,20230520_200000.BirdNET.selection.table.txt,BD-29267A,4,20230520_200000.WAV31983201BD-29267A,Amy,Camille,460,t-11127057_460.wav,2669.5,2669.5,0.9499,0.1974,PCF,1
1935,Spectrogram 1,1,20230521_200000.WAV,6192,6195,0,15000,t-11127057,Pacific Chorus Frog,0.7613,20230521_200000.BirdNET.selection.table.txt,BD-29267A,4,20230521_200000.WAV61926195BD-29267A,Ann,Camille,461,t-11127057_461.wav,2633.7,2633.7,1.1091,0,PCF,1
513,Spectrogram 1,1,20230520_200000.WAV,2400,2403,0,15000,t-11127057,Pacific Chorus Frog,0.6693,20230520_200000.BirdNET.selection.table.txt,BD-29267A,4,20230520_200000.WAV24002403BD-29267A,Camille,Amy,462,t-11127057_462.wav,2659.1,2659.1,1.3187,0.1045,PCF,1
2174,Spectrogram 1,1,20230521_200000.WAV,6693,6696,0,15000,t-11127057,Pacific Chorus Frog,0.6024,20230521_200000.BirdNET.selection.table.txt,BD-29267A,4,20230521_200000.WAV66936696BD-29267A,Ethan,Amy,463,t-11127057_463.wav,7331.4,7331.4,1.0223,0,PCF,1
756,Spectrogram 1,1,20230520_200000.WAV,3240,3243,0,15000,t-11127057,Pacific Chorus Frog,0.6117,20230520_200000.BirdNET.selection.table.txt,BD-29267A,4,20230520_200000.WAV32403243BD-29267A,Amy,Ethan,464,t-11127057_464.wav,879.3,879.3,1.2638,0,PCF,1
1435,Spectrogram 1,1,20230520_200000.WAV,6612,6615,0,15000,t-11127057,Pacific Chorus Frog,0.6788,20230520_200000.BirdNET.selection.table.txt,BD-29267A,4,20230520_200000.WAV66126615BD-29267A,Ann,Ethan,465,t-11127057_465.wav,2633.7,2633.7,2.2356,0,PCF,1
905,Spectrogram 1,1,20230522_200000.WAV,3495,3498,0,15000,t-11127057,Pacific Chorus Frog,0.7979,20230522_200000.BirdNET.selection.table.txt,BD-29267A,4,20230522_200000.WAV34953498BD-29267A,Camille,Ann,466,t-11127057_466.wav,2693.1,2693.1,1.0853,0,PCF,1
735,Spectrogram 1,1,20230522_200000.WAV,3024,3027,0,15000,t-11127057,Pacific Chorus Frog,0.6084,20230522_200000.BirdNET.selection.table.txt,BD-29267A,4,20230522_200000.WAV30243027BD-29267A,Ethan,Camille,467,t-11127057_467.wav,7538.9,7538.9,0.8906,0,PCF,1
3268,Spectrogram 1,1,20230520_200000.WAV,14082,14085,0,15000,t-11127057,Pacific Chorus Frog,0.6189,20230520_200000.BirdNET.selection.table.txt,BD-29267A,4,20230520_200000.WAV1408214085BD-29267A,Amy,Ethan,468,t-11127057_468.wav,2669.5,2669.5,1.3005,0.1045,PCF,1
1596,Spectrogram 1,1,20230520_200000.WAV,7203,7206,0,15000,t-11127057,Pacific Chorus Frog,0.7916,20230520_200000.BirdNET.selection.table.txt,BD-29267A,4,20230520_200000.WAV72037206BD-29267A,Ann,Camille,469,t-11127057_469.wav,2594.1,2594.1,0.7618,0,PCF,1
350,Spectrogram 1,1,20230522_200000.WAV,1749,1752,0,15000,t-11127057,Pacific Chorus Frog,0.63,20230522_200000.BirdNET.selection.table.txt,BD-29267A,4,20230522_200000.WAV17491752BD-29267A,Camille,Ethan,470,t-11127057_470.wav,8093,8093,1.5168,0.192,PCF,1
3589,Spectrogram 1,1,20230522_200000.WAV,8469,8472,0,15000,t-11127057,Pacific Chorus Frog,0.7138,20230522_200000.BirdNET.selection.table.txt,BD-29267A,4,20230522_200000.WAV84698472BD-29267A,Ethan,Ann,471,t-11127057_471.wav,6432.3,6432.3,0.9898,0,PCF,1
3547,Spectrogram 1,1,20230522_200000.WAV,8358,8361,0,15000,t-11127057,Pacific Chorus Frog,0.6865,20230522_200000.BirdNET.selection.table.txt,BD-29267A,4,20230522_200000.WAV83588361BD-29267A,Amy,Camille,472,t-11127057_472.wav,7720.9,7720.9,1.3853,0.1067,PCF,1
533,Spectrogram 1,1,20230520_200000.WAV,2457,2460,0,15000,t-11127057,Pacific Chorus Frog,0.6582,20230520_200000.BirdNET.selection.table.txt,BD-29267A,4,20230520_200000.WAV24572460BD-29267A,Ann,Ethan,473,t-11127057_473.wav,2514.9,2514.9,0.8142,0,PCF,1
3284,Spectrogram 1,1,20230521_200000.WAV,9783,9786,0,15000,t-11127057,Pacific Chorus Frog,0.6076,20230521_200000.BirdNET.selection.table.txt,BD-29267A,4,20230521_200000.WAV97839786BD-29267A,Camille,Amy,474,t-11127057_474.wav,2659.1,2659.1,1.4558,0.1045,PCF,1
499,Spectrogram 1,1,20230520_200000.WAV,2343,2346,0,15000,t-11127057,Pacific Chorus Frog,0.6645,20230520_200000.BirdNET.selection.table.txt,BD-29267A,4,20230520_200000.WAV23432346BD-29267A,Ethan,Camille,475,t-11127057_475.wav,7534.9,7534.9,1.3408,0.2133,PCF,1
1535,Spectrogram 1,1,20230522_200000.WAV,4608,4611,0,15000,t-11127057,Pacific Chorus Frog,0.6142,20230522_200000.BirdNET.selection.table.txt,BD-29267A,4,20230522_200000.WAV46084611BD-29267A,Amy,Camille,476,t-11127057_476.wav,7348.8,7348.8,1.4274,0.1067,PCF,1
2184,Spectrogram 1,1,20230520_200000.WAV,9504,9507,0,15000,t-11127057,Pacific Chorus Frog,0.6768,20230520_200000.BirdNET.selection.table.txt,BD-29267A,4,20230520_200000.WAV95049507BD-29267A,Ann,Ethan,477,t-11127057_477.wav,2475.2,2475.2,1.4484,0,PCF,1
3408,Spectrogram 1,1,20230521_200000.WAV,10128,10131,0,15000,t-11127057,Pacific Chorus Frog,0.6746,20230521_200000.BirdNET.selection.table.txt,BD-29267A,4,20230521_200000.WAV1012810131BD-29267A,Camille,Ethan,478,t-11127057_478.wav,1155.2,1155.2,0.8417,0,PCF,1
1112,Spectrogram 1,1,20230521_200000.WAV,4320,4323,0,15000,t-11127057,Pacific Chorus Frog,0.6159,20230521_200000.BirdNET.selection.table.txt,BD-29267A,4,20230521_200000.WAV43204323BD-29267A,Ethan,Camille,479,t-11127057_479.wav,7193.1,7193.1,1.111,0,PCF,1
1449,Spectrogram 1,1,20230520_200000.WAV,6651,6654,0,15000,t-11127057,Pacific Chorus Frog,0.6861,20230520_200000.BirdNET.selection.table.txt,BD-29267A,4,20230520_200000.WAV66516654BD-29267A,Amy,Ethan,480,t-11127057_480.wav,2764.9,2764.9,1.5482,0.209,PCF,1
468,Spectrogram 1,1,20230520_200000.WAV,2124,2127,0,15000,t-11127057,Pacific Chorus Frog,0.6276,20230520_200000.BirdNET.selection.table.txt,BD-29267A,4,20230520_200000.WAV21242127BD-29267A,Ann,Camille,481,t-11127057_481.wav,2297,2297,1.1465,0,PCF,1
2481,Spectrogram 1,1,20230521_200000.WAV,7377,7380,0,15000,t-11127057,Pacific Chorus Frog,0.7305,20230521_200000.BirdNET.selection.table.txt,BD-29267A,4,20230521_200000.WAV73777380BD-29267A,Camille,Ann,482,t-11127057_482.wav,2811.9,2811.9,1.1713,0,PCF,1
3256,Spectrogram 1,1,20230520_200000.WAV,14043,14046,0,15000,t-11127057,Pacific Chorus Frog,0.7522,20230520_200000.BirdNET.selection.table.txt,BD-29267A,4,20230520_200000.WAV1404314046BD-29267A,Ethan,Amy,483,t-11127057_483.wav,7366,7366,0.3635,0,PCF,1
506,Spectrogram 1,1,20230521_200000.WAV,2745,2748,0,15000,t-11127057,Pacific Chorus Frog,0.7429,20230521_200000.BirdNET.selection.table.txt,BD-29267A,4,20230521_200000.WAV27452748BD-29267A,Amy,Ethan,484,t-11127057_484.wav,2764.9,2764.9,0.9399,0.1045,PCF,1
1074,Spectrogram 1,1,20230521_200000.WAV,4158,4161,0,15000,t-11127057,Pacific Chorus Frog,0.6858,20230521_200000.BirdNET.selection.table.txt,BD-29267A,4,20230521_200000.WAV41584161BD-29267A,Ann,Amy,485,t-11127057_485.wav,2479.9,2479.9,1.1099,0.209,PCF,1
466,Spectrogram 1,1,20230520_200000.WAV,2118,2121,0,15000,t-11127057,Pacific Chorus Frog,0.6524,20230520_200000.BirdNET.selection.table.txt,BD-29267A,4,20230520_200000.WAV21182121BD-29267A,Camille,Amy,486,t-11127057_486.wav,8000,8000,1.0395,0.192,PCF,1
1608,Spectrogram 1,1,20230520_200000.WAV,7266,7269,0,15000,t-11127057,Pacific Chorus Frog,0.6233,20230520_200000.BirdNET.selection.table.txt,BD-29267A,4,20230520_200000.WAV72667269BD-29267A,Ethan,Camille,487,t-11127057_487.wav,7400.6,7400.6,0.7111,0,PCF,1
3189,Spectrogram 1,1,20230521_200000.WAV,9561,9564,0,15000,t-11127057,Pacific Chorus Frog,0.6133,20230521_200000.BirdNET.selection.table.txt,BD-29267A,4,20230521_200000.WAV95619564BD-29267A,Amy,Ann,488,t-11127057_488.wav,2752.5,2752.5,0.8657,0,PCF,1
3169,Spectrogram 1,1,20230520_200000.WAV,13416,13419,0,15000,t-11127057,Pacific Chorus Frog,0.7558,20230520_200000.BirdNET.selection.table.txt,BD-29267A,4,20230520_200000.WAV1341613419BD-29267A,Ann,Camille,489,t-11127057_489.wav,2613.9,2613.9,1.0913,0,PCF,1
3569,Spectrogram 1,1,20230521_200000.WAV,10776,10779,0,15000,t-11127057,Pacific Chorus Frog,0.6721,20230521_200000.BirdNET.selection.table.txt,BD-29267A,4,20230521_200000.WAV1077610779BD-29267A,Camille,Amy,490,t-11127057_490.wav,8000,8000,1.6107,0,PCF,1
586,Spectrogram 1,1,20230520_200000.WAV,2643,2646,0,15000,t-11127057,Pacific Chorus Frog,0.786,20230520_200000.BirdNET.selection.table.txt,BD-29267A,4,20230520_200000.WAV26432646BD-29267A,Ethan,Camille,491,t-11127057_491.wav,7089.3,7089.3,0.8817,0,PCF,1
2975,Spectrogram 1,1,20230521_200000.WAV,8955,8958,0,15000,t-11127057,Pacific Chorus Frog,0.6344,20230521_200000.BirdNET.selection.table.txt,BD-29267A,4,20230521_200000.WAV89558958BD-29267A,Amy,Camille,492,t-11127057_492.wav,2955.5,2955.5,0.9124,0.1045,PCF,1
2534,Spectrogram 1,1,20230521_200000.WAV,7536,7539,0,15000,t-11127057,Pacific Chorus Frog,0.7018,20230521_200000.BirdNET.selection.table.txt,BD-29267A,4,20230521_200000.WAV75367539BD-29267A,Ann,Amy,493,t-11127057_493.wav,2574.3,2574.3,0.6483,0,PCF,1
3265,Spectrogram 1,1,20230520_200000.WAV,14064,14067,0,15000,t-11127057,Pacific Chorus Frog,0.6544,20230520_200000.BirdNET.selection.table.txt,BD-29267A,4,20230520_200000.WAV1406414067BD-29267A,Camille,Ann,494,t-11127057_494.wav,7969,7969,1.4074,0,PCF,1
2434,Spectrogram 1,1,20230522_200000.WAV,6204,6207,0,15000,t-11127057,Pacific Chorus Frog,0.7156,20230522_200000.BirdNET.selection.table.txt,BD-29267A,4,20230522_200000.WAV62046207BD-29267A,Ethan,Amy,495,t-11127057_495.wav,6708.9,6708.9,0.8345,0,PCF,1
1605,Spectrogram 1,1,20230520_200000.WAV,7263,7266,0,15000,t-11127057,Pacific Chorus Frog,0.7581,20230520_200000.BirdNET.selection.table.txt,BD-29267A,4,20230520_200000.WAV72637266BD-29267A,Amy,Ethan,496,t-11127057_496.wav,2764.9,2764.9,0.897,0,PCF,1
1969,Spectrogram 1,1,20230520_200000.WAV,8676,8679,0,15000,t-11127057,Pacific Chorus Frog,0.6082,20230520_200000.BirdNET.selection.table.txt,BD-29267A,4,20230520_200000.WAV86768679BD-29267A,Ann,Camille,497,t-11127057_497.wav,2732.7,2732.7,0.4464,0,PCF,1
3199,Spectrogram 1,1,20230520_200000.WAV,13602,13605,0,15000,t-11127057,Pacific Chorus Frog,0.6094,20230520_200000.BirdNET.selection.table.txt,BD-29267A,4,20230520_200000.WAV1360213605BD-29267A,Camille,Ann,498,t-11127057_498.wav,2633.7,2633.7,1.0796,0,PCF,1
2731,Spectrogram 1,1,20230521_200000.WAV,8058,8061,0,15000,t-11127057,Pacific Chorus Frog,0.7366,20230521_200000.BirdNET.selection.table.txt,BD-29267A,4,20230521_200000.WAV80588061BD-29267A,Ethan,Amy,499,t-11127057_499.wav,7642.7,7642.7,0.9252,0,PCF,1
1177,Spectrogram 1,1,20230521_200000.WAV,4539,4542,0,15000,t-11127057,Pacific Chorus Frog,0.6159,20230521_200000.BirdNET.selection.table.txt,BD-29267A,4,20230521_200000.WAV45394542BD-29267A,Amy,Ethan,500,t-11127057_500.wav,2796.6,2796.6,1.0477,0.1045,PCF,1
346,Spectrogram 1,1,20230521_200000.WAV,2301,2304,0,15000,t-11127057,Pacific Chorus Frog,0.6328,20230521_200000.BirdNET.selection.table.txt,BD-29267A,4,20230521_200000.WAV23012304BD-29267A,Ann,Ethan,501,t-11127057_501.wav,2613.9,2613.9,0.4947,0,PCF,1
711,Spectrogram 1,1,20230520_200000.WAV,3105,3108,0,15000,t-11127057,Pacific Chorus Frog,0.6075,20230520_200000.BirdNET.selection.table.txt,BD-29267A,4,20230520_200000.WAV31053108BD-29267A,Camille,Ethan,502,t-11127057_502.wav,1120.7,1120.7,0.5987,0,PCF,1
447,Spectrogram 1,1,20230520_200000.WAV,2052,2055,0,15000,t-11127057,Pacific Chorus Frog,0.6883,20230520_200000.BirdNET.selection.table.txt,BD-29267A,4,20230520_200000.WAV20522055BD-29267A,Ethan,Amy,503,t-11127057_503.wav,7020.2,7020.2,0.8848,0,PCF,1
406,Spectrogram 1,1,20230521_200000.WAV,2457,2460,0,15000,t-11127057,Pacific Chorus Frog,0.647,20230521_200000.BirdNET.selection.table.txt,BD-29267A,4,20230521_200000.WAV24572460BD-29267A,Amy,Camille,504,t-11127057_504.wav,7286.8,7286.8,1.0792,0.1067,PCF,1
667,Spectrogram 1,1,20230521_000000.WAV,5001,5004,0,15000,t-11127057,Pacific Chorus Frog,0.7154,20230521_000000.BirdNET.selection.table.txt,BD-29267A,4,20230521_000000.WAV50015004BD-29267A,Ann,Amy,505,t-11127057_505.wav,2574.3,2574.3,1.2147,0,PCF,1
1392,Spectrogram 1,1,20230522_200000.WAV,4362,4365,0,15000,t-11127057,Pacific Chorus Frog,0.6349,20230522_200000.BirdNET.selection.table.txt,BD-29267A,4,20230522_200000.WAV43624365BD-29267A,Camille,Amy,506,t-11127057_506.wav,8899.2,8899.2,1.2184,0,PCF,1
1845,Spectrogram 1,1,20230520_200000.WAV,8328,8331,0,15000,t-11127057,Pacific Chorus Frog,0.6577,20230520_200000.BirdNET.selection.table.txt,BD-29267A,4,20230520_200000.WAV83288331BD-29267A,Ethan,Camille,507,t-11127057_507.wav,7538.9,7538.9,1.2358,0,PCF,1
720,Spectrogram 1,1,20230520_200000.WAV,3129,3132,0,15000,t-11127057,Pacific Chorus Frog,0.758,20230520_200000.BirdNET.selection.table.txt,BD-29267A,4,20230520_200000.WAV31293132BD-29267A,Amy,Ethan,508,t-11127057_508.wav,2764.9,2764.9,1.3646,0.1045,PCF,1
3039,Spectrogram 1,1,20230522_200000.WAV,7263,7266,0,15000,t-11127057,Pacific Chorus Frog,0.6406,20230522_200000.BirdNET.selection.table.txt,BD-29267A,4,20230522_200000.WAV72637266BD-29267A,Ann,Amy,509,t-11127057_509.wav,2732.7,2732.7,1.0316,0,PCF,1
2681,Spectrogram 1,1,20230521_200000.WAV,7935,7938,0,15000,t-11127057,Pacific Chorus Frog,0.7802,20230521_200000.BirdNET.selection.table.txt,BD-29267A,4,20230521_200000.WAV79357938BD-29267A,Camille,Ann,510,t-11127057_510.wav,2712.9,2712.9,0.9867,0,PCF,1
2925,Spectrogram 1,1,20230522_200000.WAV,7050,7053,0,15000,t-11127057,Pacific Chorus Frog,0.6034,20230522_200000.BirdNET.selection.table.txt,BD-29267A,4,20230522_200000.WAV70507053BD-29267A,Ethan,Amy,511,t-11127057_511.wav,7262.2,7262.2,1.3032,0,PCF,1
1976,Spectrogram 1,1,20230520_200000.WAV,8694,8697,0,15000,t-11127057,Pacific Chorus Frog,0.6383,20230520_200000.BirdNET.selection.table.txt,BD-29267A,4,20230520_200000.WAV86948697BD-29267A,Amy,Ann,512,t-11127057_512.wav,2613.9,2613.9,1.1255,0,PCF,1
3186,Spectrogram 1,1,20230522_200000.WAV,7518,7521,0,15000,t-11127057,Pacific Chorus Frog,0.6972,20230522_200000.BirdNET.selection.table.txt,BD-29267A,4,20230522_200000.WAV75187521BD-29267A,Ann,Ethan,513,t-11127057_513.wav,2613.9,2613.9,0.6035,0,PCF,1
1295,Spectrogram 1,1,20230520_200000.WAV,6024,6027,0,15000,t-11127057,Pacific Chorus Frog,0.6571,20230520_200000.BirdNET.selection.table.txt,BD-29267A,4,20230520_200000.WAV60246027BD-29267A,Camille,Ann,514,t-11127057_514.wav,9209.3,9209.3,1.0434,0.1728,PCF,1
893,Spectrogram 1,1,20230522_200000.WAV,3465,3468,0,15000,t-11127057,Pacific Chorus Frog,0.8545,20230522_200000.BirdNET.selection.table.txt,BD-29267A,5,20230522_200000.WAV34653468BD-29267A,Ethan,Amy,515,t-11127057_515.wav,2121.3,2121.3,1.0876,0.1045,PCF,1
375,Spectrogram 1,1,20230520_200000.WAV,1662,1665,0,15000,t-11127057,Pacific Chorus Frog,0.8744,20230520_200000.BirdNET.selection.table.txt,BD-29267A,5,20230520_200000.WAV16621665BD-29267A,Amy,Ethan,516,t-11127057_516.wav,1051.7,1051.7,1.1669,0,PCF,1
1687,Spectrogram 1,1,20230522_200000.WAV,4872,4875,0,15000,t-11127057,Pacific Chorus Frog,0.8402,20230522_200000.BirdNET.selection.table.txt,BD-29267A,5,20230522_200000.WAV48724875BD-29267A,Ann,Ethan,517,t-11127057_517.wav,2772.3,2772.3,0.3356,0,PCF,1
348,Spectrogram 1,1,20230521_200000.WAV,2304,2307,0,15000,t-11127057,Pacific Chorus Frog,0.9409,20230521_200000.BirdNET.selection.table.txt,BD-29267A,5,20230521_200000.WAV23042307BD-29267A,Camille,Ethan,518,t-11127057_518.wav,9147.3,9147.3,1.3718,0.192,PCF,1
167,Spectrogram 1,1,20230521_000000.WAV,909,912,0,15000,t-11127057,Pacific Chorus Frog,0.9108,20230521_000000.BirdNET.selection.table.txt,BD-29267A,5,20230521_000000.WAV909912BD-29267A,Ethan,Ann,519,t-11127057_519.wav,2554.5,2554.5,1.7391,0,PCF,1
1501,Spectrogram 1,1,20230521_200000.WAV,5313,5316,0,15000,t-11127057,Pacific Chorus Frog,0.8655,20230521_200000.BirdNET.selection.table.txt,BD-29267A,5,20230521_200000.WAV53135316BD-29267A,Amy,Camille,520,t-11127057_520.wav,2764.9,2764.9,1.0529,0.209,PCF,1
1532,Spectrogram 1,1,20230520_200000.WAV,6912,6915,0,15000,t-11127057,Pacific Chorus Frog,0.8109,20230520_200000.BirdNET.selection.table.txt,BD-29267A,5,20230520_200000.WAV69126915BD-29267A,Ann,Amy,521,t-11127057_521.wav,2752.5,2752.5,0.8766,0,PCF,1
1220,Spectrogram 1,1,20230522_200000.WAV,4110,4113,0,15000,t-11127057,Pacific Chorus Frog,0.9243,20230522_200000.BirdNET.selection.table.txt,BD-29267A,5,20230522_200000.WAV41104113BD-29267A,Camille,Amy,522,t-11127057_522.wav,2270.7,2270.7,1.4037,0.2206,PCF,1
719,Spectrogram 1,1,20230520_200000.WAV,3126,3129,0,15000,t-11127057,Pacific Chorus Frog,0.8205,20230520_200000.BirdNET.selection.table.txt,BD-29267A,5,20230520_200000.WAV31263129BD-29267A,Ethan,Amy,523,t-11127057_523.wav,2270.7,2270.7,1.1384,0.1045,PCF,1
731,Spectrogram 1,1,20230522_200000.WAV,3009,3012,0,15000,t-11127057,Pacific Chorus Frog,0.9267,20230522_200000.BirdNET.selection.table.txt,BD-29267A,5,20230522_200000.WAV30093012BD-29267A,Amy,Camille,524,t-11127057_524.wav,2764.9,2764.9,0.5375,0.1045,PCF,1
3212,Spectrogram 1,1,20230520_200000.WAV,13665,13668,0,15000,t-11127057,Pacific Chorus Frog,0.85,20230520_200000.BirdNET.selection.table.txt,BD-29267A,5,20230520_200000.WAV1366513668BD-29267A,Ann,Camille,525,t-11127057_525.wav,2633.7,2633.7,0.3638,0,PCF,1
775,Spectrogram 1,1,20230520_200000.WAV,3303,3306,0,15000,t-11127057,Pacific Chorus Frog,0.884,20230520_200000.BirdNET.selection.table.txt,BD-29267A,5,20230520_200000.WAV33033306BD-29267A,Camille,Ethan,526,t-11127057_526.wav,9054.3,9054.3,1.2384,0.192,PCF,1
965,Spectrogram 1,1,20230522_200000.WAV,3660,3663,0,15000,t-11127057,Pacific Chorus Frog,0.9623,20230522_200000.BirdNET.selection.table.txt,BD-29267A,5,20230522_200000.WAV36603663BD-29267A,Ethan,Amy,527,t-11127057_527.wav,6224.8,6224.8,1.0306,0,PCF,1
1226,Spectrogram 1,1,20230522_200000.WAV,4116,4119,0,15000,t-11127057,Pacific Chorus Frog,0.8396,20230522_200000.BirdNET.selection.table.txt,BD-29267A,5,20230522_200000.WAV41164119BD-29267A,Amy,Camille,528,t-11127057_528.wav,2764.9,2764.9,0.9624,0.209,PCF,1
2902,Spectrogram 1,1,20230521_200000.WAV,8754,8757,0,15000,t-11127057,Pacific Chorus Frog,0.8374,20230521_200000.BirdNET.selection.table.txt,BD-29267A,5,20230521_200000.WAV87548757BD-29267A,Ann,Amy,529,t-11127057_529.wav,2752.5,2752.5,0.2843,0,PCF,1
810,Spectrogram 1,1,20230522_200000.WAV,3225,3228,0,15000,t-11127057,Pacific Chorus Frog,0.8119,20230522_200000.BirdNET.selection.table.txt,BD-29267A,5,20230522_200000.WAV32253228BD-29267A,Camille,Amy,530,t-11127057_530.wav,8806.2,8806.2,1.1434,0.1728,PCF,1
1597,Spectrogram 1,1,20230521_200000.WAV,5463,5466,0,15000,t-11127057,Pacific Chorus Frog,0.9087,20230521_200000.BirdNET.selection.table.txt,BD-29267A,5,20230521_200000.WAV54635466BD-29267A,Ethan,Ann,531,t-11127057_531.wav,6985.6,6985.6,1.4267,0,PCF,1
2737,Spectrogram 1,1,20230521_200000.WAV,8070,8073,0,15000,t-11127057,Pacific Chorus Frog,0.9343,20230521_200000.BirdNET.selection.table.txt,BD-29267A,5,20230521_200000.WAV80708073BD-29267A,Amy,Camille,532,t-11127057_532.wav,2764.9,2764.9,1.2829,0.1045,PCF,1
936,Spectrogram 1,1,20230522_200000.WAV,3561,3564,0,15000,t-11127057,Pacific Chorus Frog,0.8044,20230522_200000.BirdNET.selection.table.txt,BD-29267A,5,20230522_200000.WAV35613564BD-29267A,Ann,Ethan,533,t-11127057_533.wav,2792.1,2792.1,0.9908,0,PCF,1
1020,Spectrogram 1,1,20230521_200000.WAV,4080,4083,0,15000,t-11127057,Pacific Chorus Frog,0.9182,20230521_200000.BirdNET.selection.table.txt,BD-29267A,5,20230521_200000.WAV40804083BD-29267A,Camille,Ethan,534,t-11127057_534.wav,8806.2,8806.2,1.567,0.192,PCF,1
3000,Spectrogram 1,1,20230520_200000.WAV,12543,12546,0,15000,t-11127057,Pacific Chorus Frog,0.9784,20230520_200000.BirdNET.selection.table.txt,BD-29267A,5,20230520_200000.WAV1254312546BD-29267A,Ethan,Camille,535,t-11127057_535.wav,6432.3,6432.3,1.3863,0,PCF,1
1048,Spectrogram 1,1,20230520_200000.WAV,4851,4854,0,15000,t-11127057,Pacific Chorus Frog,0.8209,20230520_200000.BirdNET.selection.table.txt,BD-29267A,5,20230520_200000.WAV48514854BD-29267A,Amy,Camille,536,t-11127057_536.wav,2764.9,2764.9,0.8835,0.1045,PCF,1
3076,Spectrogram 1,1,20230520_200000.WAV,12918,12921,0,15000,t-11127057,Pacific Chorus Frog,0.8493,20230520_200000.BirdNET.selection.table.txt,BD-29267A,5,20230520_200000.WAV1291812921BD-29267A,Ann,Camille,537,t-11127057_537.wav,2534.7,2534.7,0.7323,0,PCF,1
3172,Spectrogram 1,1,20230520_200000.WAV,13455,13458,0,15000,t-11127057,Pacific Chorus Frog,0.891,20230520_200000.BirdNET.selection.table.txt,BD-29267A,5,20230520_200000.WAV1345513458BD-29267A,Camille,Ann,538,t-11127057_538.wav,8682.2,8682.2,0.9617,0.192,PCF,1
1877,Spectrogram 1,1,20230520_200000.WAV,8427,8430,0,15000,t-11127057,Pacific Chorus Frog,0.8113,20230520_200000.BirdNET.selection.table.txt,BD-29267A,5,20230520_200000.WAV84278430BD-29267A,Ethan,Amy,539,t-11127057_539.wav,7089.3,7089.3,0.8332,0,PCF,1
2548,Spectrogram 1,1,20230521_200000.WAV,7578,7581,0,15000,t-11127057,Pacific Chorus Frog,0.81,20230521_200000.BirdNET.selection.table.txt,BD-29267A,5,20230521_200000.WAV75787581BD-29267A,Amy,Ann,540,t-11127057_540.wav,2764.9,2764.9,1.1111,0,PCF,1
682,Spectrogram 1,1,20230522_200000.WAV,2904,2907,0,15000,t-11127057,Pacific Chorus Frog,0.9142,20230522_200000.BirdNET.selection.table.txt,BD-29267A,5,20230522_200000.WAV29042907BD-29267A,Ann,Amy,541,t-11127057_541.wav,2574.3,2574.3,0.3608,0,PCF,1
1355,Spectrogram 1,1,20230521_200000.WAV,5010,5013,0,15000,t-11127057,Pacific Chorus Frog,0.8023,20230521_200000.BirdNET.selection.table.txt,BD-29267A,5,20230521_200000.WAV50105013BD-29267A,Camille,Amy,542,t-11127057_542.wav,8682.2,8682.2,1.2461,0,PCF,1
