Selection,View,Channel,Begin File_x,Begin Time (s),End Time (s),Low Freq (Hz)_x,High Freq (Hz)_x,Species Code,Common Name,Confidence,birdnetfile,site,bins,realID,reviewer_1,reviewer_2,ID,sample_id,Low Freq (Hz)_y,High Freq (Hz)_y,File Offset (s),Delta Time (s),Annotation,label,segment_id
982,Spectrogram 1,1,20230524_000000.WAV,17796,17799,0,15000,humvoc,Human vocal,0.1687,20230524_000000.BirdNET.selection.table.txt,BD-32437A,1,20230524_000000.WAV1779617799BD-32437A,Camille,Ethan,285,humvoc_285.wav,,,,,,0,1
1175,Spectrogram 1,1,20230527_000000.WAV,11034,11037,0,15000,humvoc,Human vocal,0.1758,20230527_000000.BirdNET.selection.table.txt,BD-32437A,1,20230527_000000.WAV1103411037BD-32437A,Diana,Amy,286,humvoc_286.wav,,,,,,0,1
447,Spectrogram 1,1,20230524_000000.WAV,7398,7401,0,15000,humvoc,Human vocal,0.134,20230524_000000.BirdNET.selection.table.txt,BD-32437A,1,20230524_000000.WAV73987401BD-32437A,Ethan,Diana,287,humvoc_287.wav,,,,,,0,1
2031,Spectrogram 1,1,20230525_200000.WAV,10440,10443,0,15000,humvoc,Human vocal,0.3512,20230525_200000.BirdNET.selection.table.txt,BD-32437A,2,20230525_200000.WAV1044010443BD-32437A,Amy,Ann,288,humvoc_288.wav,,,,,,0,1
985,Spectrogram 1,1,20230527_000000.WAV,9279,9282,0,15000,humvoc,Human vocal,0.2456,20230527_000000.BirdNET.selection.table.txt,BD-32437A,2,20230527_000000.WAV92799282BD-32437A,Ann,Camille,289,humvoc_289.wav,,,,,,0,1
2282,Spectrogram 1,1,20230524_000000.WAV,7812,7815,0,15000,humvoc,Human vocal,0.1869,20230524_000000.BirdNET.selection.table.txt,BD-29050A,1,20230524_000000.WAV78127815BD-29050A,Ethan,Rohit,29,humvoc_29.wav,,,,,,0,1
550,Spectrogram 1,1,20230522_200000.WAV,3228,3231,0,15000,humvoc,Human vocal,0.2044,20230522_200000.BirdNET.selection.table.txt,BD-32437A,2,20230522_200000.WAV32283231BD-32437A,Rohit,Ann,290,humvoc_290.wav,,,,,,0,1
1503,Spectrogram 1,1,20230524_000000.WAV,20700,20703,0,15000,humvoc,Human vocal,0.2145,20230524_000000.BirdNET.selection.table.txt,BD-32437A,2,20230524_000000.WAV2070020703BD-32437A,Camille,Rohit,291,humvoc_291.wav,,,,,,0,1
237,Spectrogram 1,1,20230527_200000.WAV,1314,1317,0,15000,humvoc,Human vocal,0.3591,20230527_200000.BirdNET.selection.table.txt,BD-32437A,2,20230527_200000.WAV13141317BD-32437A,Diana,Camille,292,humvoc_292.wav,,,,,,0,1
1016,Spectrogram 1,1,20230525_000000.WAV,13020,13023,0,15000,humvoc,Human vocal,0.2928,20230525_000000.BirdNET.selection.table.txt,BD-32437A,2,20230525_000000.WAV1302013023BD-32437A,Ethan,Rohit,293,humvoc_293.wav,,,,,,0,1
2198,Spectrogram 1,1,20230525_000000.WAV,27024,27027,0,15000,humvoc,Human vocal,0.3535,20230525_000000.BirdNET.selection.table.txt,BD-32437A,2,20230525_000000.WAV2702427027BD-32437A,Amy,Camille,294,humvoc_294.wav,,,,,,0,1
666,Spectrogram 1,1,20230526_000000.WAV,9534,9537,0,15000,humvoc,Human vocal,0.5854,20230526_000000.BirdNET.selection.table.txt,BD-32437A,3,20230526_000000.WAV95349537BD-32437A,Ann,Rohit,295,humvoc_295.wav,,,,,,0,1
1857,Spectrogram 1,1,20230520_000000.WAV,25305,25308,0,15000,humvoc,Human vocal,0.1636,20230520_000000.BirdNET.selection.table.txt,BD-32566A,1,20230520_000000.WAV2530525308BD-32566A,Rohit,Ethan,296,humvoc_296.wav,,,,,,0,1
11472,Spectrogram 1,1,20230521_000000.WAV,30306,30309,0,15000,humvoc,Human vocal,0.1589,20230521_000000.BirdNET.selection.table.txt,BD-32566B,1,20230521_000000.WAV3030630309BD-32566B,Camille,Rohit,297,humvoc_297.wav,,,,,,0,1
1545,Spectrogram 1,1,20230521_000000.WAV,5568,5571,0,15000,humvoc,Human vocal,0.1003,20230521_000000.BirdNET.selection.table.txt,BD-32566B,1,20230521_000000.WAV55685571BD-32566B,Diana,Camille,298,humvoc_298.wav,,,,,,0,1
11165,Spectrogram 1,1,20230521_000000.WAV,28191,28194,0,15000,humvoc,Human vocal,0.1781,20230521_000000.BirdNET.selection.table.txt,BD-32566B,1,20230521_000000.WAV2819128194BD-32566B,Ethan,Amy,299,humvoc_299.wav,,,,,,0,1
1699,Spectrogram 1,1,20230520_000000.WAV,11535,11538,0,15000,humvoc,Human vocal,0.1687,20230520_000000.BirdNET.selection.table.txt,BD-29050A,1,20230520_000000.WAV1153511538BD-29050A,Camille,Rohit,3,humvoc_3.wav,,,,,,0,1
1428,Spectrogram 1,1,20230520_000000.WAV,10089,10092,0,15000,humvoc,Human vocal,0.1194,20230520_000000.BirdNET.selection.table.txt,BD-29050A,1,20230520_000000.WAV1008910092BD-29050A,Amy,Ethan,30,humvoc_30.wav,,,,,,0,1
1836,Spectrogram 1,1,20230527_000000.WAV,15327,15330,0,15000,humvoc,Human vocal,0.1098,20230527_000000.BirdNET.selection.table.txt,BD-32652A,1,20230527_000000.WAV1532715330BD-32652A,Amy,Ethan,300,humvoc_300.wav,,,,,,0,1
19,Spectrogram 1,1,20230527_000000.WAV,180,183,0,15000,humvoc,Human vocal,0.1134,20230527_000000.BirdNET.selection.table.txt,BD-32652A,1,20230527_000000.WAV180183BD-32652A,Ann,Diana,301,humvoc_301.wav,,,,,,0,1
1389,Spectrogram 1,1,20230528_200000.WAV,12468,12471,0,15000,humvoc,Human vocal,0.1937,20230528_200000.BirdNET.selection.table.txt,BD-32652A,1,20230528_200000.WAV1246812471BD-32652A,Rohit,Camille,302,humvoc_302.wav,,,,,,0,1
1566,Spectrogram 1,1,20230527_200000.WAV,13836,13839,0,15000,humvoc,Human vocal,0.1229,20230527_200000.BirdNET.selection.table.txt,BD-32652A,1,20230527_200000.WAV1383613839BD-32652A,Camille,Amy,303,humvoc_303.wav,,,,,,0,1
3102,Spectrogram 1,1,20230521_000000.WAV,26637,26640,0,15000,humvoc,Human vocal,0.1176,20230521_000000.BirdNET.selection.table.txt,BD-33452B,1,20230521_000000.WAV2663726640BD-33452B,Diana,Ethan,304,humvoc_304.wav,,,,,,0,1
610,Spectrogram 1,1,20230524_000000.WAV,1662,1665,0,15000,humvoc,Human vocal,0.5867,20230524_000000.BirdNET.selection.table.txt,BD-29050A,3,20230524_000000.WAV16621665BD-29050A,Ethan,Rohit,305,humvoc_305.wav,,,,,,0,1
2972,Spectrogram 1,1,20230524_000000.WAV,11289,11292,0,15000,humvoc,Human vocal,0.5795,20230524_000000.BirdNET.selection.table.txt,BD-29050A,3,20230524_000000.WAV1128911292BD-29050A,Amy,Ann,306,humvoc_306.wav,,,,,,0,1
2894,Spectrogram 1,1,20230520_000000.WAV,17463,17466,0,15000,humvoc,Human vocal,0.5294,20230520_000000.BirdNET.selection.table.txt,BD-29050A,3,20230520_000000.WAV1746317466BD-29050A,Ann,Ethan,307,humvoc_307.wav,,,,,,0,1
2597,Spectrogram 1,1,20230523_000000.WAV,15723,15726,0,15000,humvoc,Human vocal,0.5418,20230523_000000.BirdNET.selection.table.txt,BD-29050A,3,20230523_000000.WAV1572315726BD-29050A,Rohit,Ann,308,humvoc_308.wav,,,,,,0,1
302,Spectrogram 1,1,20230520_000000.WAV,1620,1623,0,15000,humvoc,Human vocal,0.5444,20230520_000000.BirdNET.selection.table.txt,BD-29050A,3,20230520_000000.WAV16201623BD-29050A,Camille,Ethan,309,humvoc_309.wav,,,,,,0,1
2082,Spectrogram 1,1,20230524_000000.WAV,6615,6618,0,15000,humvoc,Human vocal,0.1327,20230524_000000.BirdNET.selection.table.txt,BD-29050A,1,20230524_000000.WAV66156618BD-29050A,Ann,Rohit,31,humvoc_31.wav,,,,,,0,1
2847,Spectrogram 1,1,20230524_000000.WAV,10713,10716,0,15000,humvoc,Human vocal,0.5834,20230524_000000.BirdNET.selection.table.txt,BD-29050A,3,20230524_000000.WAV1071310716BD-29050A,Diana,Amy,310,humvoc_310.wav,,,,,,0,1
1560,Spectrogram 1,1,20230523_000000.WAV,11073,11076,0,15000,humvoc,Human vocal,0.5682,20230523_000000.BirdNET.selection.table.txt,BD-29050A,3,20230523_000000.WAV1107311076BD-29050A,Ethan,Diana,311,humvoc_311.wav,,,,,,0,1
1415,Spectrogram 1,1,20230524_000000.WAV,3246,3249,0,15000,humvoc,Human vocal,0.5013,20230524_000000.BirdNET.selection.table.txt,BD-29050A,3,20230524_000000.WAV32463249BD-29050A,Amy,Rohit,312,humvoc_312.wav,,,,,,0,1
784,Spectrogram 1,1,20230523_000000.WAV,8235,8238,0,15000,humvoc,Human vocal,0.5351,20230523_000000.BirdNET.selection.table.txt,BD-29050A,3,20230523_000000.WAV82358238BD-29050A,Ann,Camille,313,humvoc_313.wav,,,,,,0,1
2265,Spectrogram 1,1,20230523_000000.WAV,14535,14538,0,15000,humvoc,Human vocal,0.5245,20230523_000000.BirdNET.selection.table.txt,BD-29050A,3,20230523_000000.WAV1453514538BD-29050A,Rohit,Ethan,314,humvoc_314.wav,,,,,,0,1
2465,Spectrogram 1,1,20230523_000000.WAV,15240,15243,0,15000,humvoc,Human vocal,0.5604,20230523_000000.BirdNET.selection.table.txt,BD-29050A,3,20230523_000000.WAV1524015243BD-29050A,Camille,Diana,315,humvoc_315.wav,,,,,,0,1
1763,Spectrogram 1,1,20230520_000000.WAV,11805,11808,0,15000,humvoc,Human vocal,0.5841,20230520_000000.BirdNET.selection.table.txt,BD-29050A,3,20230520_000000.WAV1180511808BD-29050A,Diana,Amy,316,humvoc_316.wav,,,,,,0,1
2401,Spectrogram 1,1,20230524_000000.WAV,8502,8505,0,15000,humvoc,Human vocal,0.5237,20230524_000000.BirdNET.selection.table.txt,BD-29050A,3,20230524_000000.WAV85028505BD-29050A,Ethan,Rohit,317,humvoc_317.wav,,,,,,0,1
2270,Spectrogram 1,1,20230524_000000.WAV,7734,7737,0,15000,humvoc,Human vocal,0.5844,20230524_000000.BirdNET.selection.table.txt,BD-29050A,3,20230524_000000.WAV77347737BD-29050A,Amy,Camille,318,humvoc_318.wav,,,,,,0,1
2705,Spectrogram 1,1,20230524_000000.WAV,10092,10095,0,15000,humvoc,Human vocal,0.5117,20230524_000000.BirdNET.selection.table.txt,BD-29050A,3,20230524_000000.WAV1009210095BD-29050A,Ann,Diana,319,humvoc_319.wav,,,,,,0,1
260,Spectrogram 1,1,20230523_000000.WAV,4362,4365,0,15000,humvoc,Human vocal,0.1414,20230523_000000.BirdNET.selection.table.txt,BD-29050A,1,20230523_000000.WAV43624365BD-29050A,Rohit,Ann,32,humvoc_32.wav,,,,,,0,1
2420,Spectrogram 1,1,20230524_000000.WAV,8616,8619,0,15000,humvoc,Human vocal,0.5077,20230524_000000.BirdNET.selection.table.txt,BD-29050A,3,20230524_000000.WAV86168619BD-29050A,Rohit,Diana,320,humvoc_320.wav,,,,,,0,1
3116,Spectrogram 1,1,20230524_000000.WAV,11859,11862,0,15000,humvoc,Human vocal,0.5577,20230524_000000.BirdNET.selection.table.txt,BD-29050A,3,20230524_000000.WAV1185911862BD-29050A,Camille,Ann,321,humvoc_321.wav,,,,,,0,1
1881,Spectrogram 1,1,20230523_000000.WAV,12648,12651,0,15000,humvoc,Human vocal,0.5099,20230523_000000.BirdNET.selection.table.txt,BD-29050A,3,20230523_000000.WAV1264812651BD-29050A,Diana,Ann,322,humvoc_322.wav,,,,,,0,1
1882,Spectrogram 1,1,20230524_000000.WAV,5757,5760,0,15000,humvoc,Human vocal,0.5344,20230524_000000.BirdNET.selection.table.txt,BD-29050A,3,20230524_000000.WAV57575760BD-29050A,Ethan,Camille,323,humvoc_323.wav,,,,,,0,1
3327,Spectrogram 1,1,20230524_000000.WAV,12765,12768,0,15000,humvoc,Human vocal,0.5416,20230524_000000.BirdNET.selection.table.txt,BD-29050A,3,20230524_000000.WAV1276512768BD-29050A,Amy,Diana,324,humvoc_324.wav,,,,,,0,1
1032,Spectrogram 1,1,20230524_000000.WAV,2367,2370,0,15000,humvoc,Human vocal,0.5465,20230524_000000.BirdNET.selection.table.txt,BD-29050A,3,20230524_000000.WAV23672370BD-29050A,Ann,Ethan,325,humvoc_325.wav,,,,,,0,1
802,Spectrogram 1,1,20230523_000000.WAV,8346,8349,0,15000,humvoc,Human vocal,0.512,20230523_000000.BirdNET.selection.table.txt,BD-29050A,3,20230523_000000.WAV83468349BD-29050A,Rohit,Amy,326,humvoc_326.wav,,,,,,0,1
3423,Spectrogram 1,1,20230523_000000.WAV,19743,19746,0,15000,humvoc,Human vocal,0.5652,20230523_000000.BirdNET.selection.table.txt,BD-29050A,3,20230523_000000.WAV1974319746BD-29050A,Camille,Rohit,327,humvoc_327.wav,,,,,,0,1
2443,Spectrogram 1,1,20230524_000000.WAV,8760,8763,0,15000,humvoc,Human vocal,0.5652,20230524_000000.BirdNET.selection.table.txt,BD-29050A,3,20230524_000000.WAV87608763BD-29050A,Diana,Rohit,328,humvoc_328.wav,,,,,,0,1
757,Spectrogram 1,1,20230520_000000.WAV,4401,4404,0,15000,humvoc,Human vocal,0.5344,20230520_000000.BirdNET.selection.table.txt,BD-29050A,3,20230520_000000.WAV44014404BD-29050A,Ethan,Diana,329,humvoc_329.wav,,,,,,0,1
2815,Spectrogram 1,1,20230524_000000.WAV,10602,10605,0,15000,humvoc,Human vocal,0.1492,20230524_000000.BirdNET.selection.table.txt,BD-29050A,1,20230524_000000.WAV1060210605BD-29050A,Camille,Rohit,33,humvoc_33.wav,,,,,,0,1
2604,Spectrogram 1,1,20230523_000000.WAV,15741,15744,0,15000,humvoc,Human vocal,0.5579,20230523_000000.BirdNET.selection.table.txt,BD-29050A,3,20230523_000000.WAV1574115744BD-29050A,Amy,Rohit,330,humvoc_330.wav,,,,,,0,1
945,Spectrogram 1,1,20230523_000000.WAV,8910,8913,0,15000,humvoc,Human vocal,0.529,20230523_000000.BirdNET.selection.table.txt,BD-29050A,3,20230523_000000.WAV89108913BD-29050A,Ann,Rohit,331,humvoc_331.wav,,,,,,0,1
2319,Spectrogram 1,1,20230524_000000.WAV,7980,7983,0,15000,humvoc,Human vocal,0.5756,20230524_000000.BirdNET.selection.table.txt,BD-29050A,3,20230524_000000.WAV79807983BD-29050A,Rohit,Ethan,332,humvoc_332.wav,,,,,,0,1
3075,Spectrogram 1,1,20230523_000000.WAV,18150,18153,0,15000,humvoc,Human vocal,0.5933,20230523_000000.BirdNET.selection.table.txt,BD-29050A,3,20230523_000000.WAV1815018153BD-29050A,Camille,Diana,333,humvoc_333.wav,,,,,,0,1
2299,Spectrogram 1,1,20230523_000000.WAV,14661,14664,0,15000,humvoc,Human vocal,0.5173,20230523_000000.BirdNET.selection.table.txt,BD-29050A,3,20230523_000000.WAV1466114664BD-29050A,Diana,Ann,334,humvoc_334.wav,,,,,,0,1
3325,Spectrogram 1,1,20230524_000000.WAV,12756,12759,0,15000,humvoc,Human vocal,0.508,20230524_000000.BirdNET.selection.table.txt,BD-29050A,3,20230524_000000.WAV1275612759BD-29050A,Ethan,Amy,335,humvoc_335.wav,,,,,,0,1
2649,Spectrogram 1,1,20230524_000000.WAV,9855,9858,0,15000,humvoc,Human vocal,0.5674,20230524_000000.BirdNET.selection.table.txt,BD-29050A,3,20230524_000000.WAV98559858BD-29050A,Amy,Camille,336,humvoc_336.wav,,,,,,0,1
3257,Spectrogram 1,1,20230523_000000.WAV,18936,18939,0,15000,humvoc,Human vocal,0.5907,20230523_000000.BirdNET.selection.table.txt,BD-29050A,3,20230523_000000.WAV1893618939BD-29050A,Ann,Ethan,337,humvoc_337.wav,,,,,,0,1
3158,Spectrogram 1,1,20230523_000000.WAV,18462,18465,0,15000,humvoc,Human vocal,0.5176,20230523_000000.BirdNET.selection.table.txt,BD-29050A,3,20230523_000000.WAV1846218465BD-29050A,Rohit,Camille,338,humvoc_338.wav,,,,,,0,1
2802,Spectrogram 1,1,20230524_000000.WAV,10506,10509,0,15000,humvoc,Human vocal,0.5065,20230524_000000.BirdNET.selection.table.txt,BD-29050A,3,20230524_000000.WAV1050610509BD-29050A,Camille,Amy,339,humvoc_339.wav,,,,,,0,1
493,Spectrogram 1,1,20230523_000000.WAV,6084,6087,0,15000,humvoc,Human vocal,0.1398,20230523_000000.BirdNET.selection.table.txt,BD-29050A,1,20230523_000000.WAV60846087BD-29050A,Diana,Camille,34,humvoc_34.wav,,,,,,0,1
3095,Spectrogram 1,1,20230524_000000.WAV,11796,11799,0,15000,humvoc,Human vocal,0.504,20230524_000000.BirdNET.selection.table.txt,BD-29050A,3,20230524_000000.WAV1179611799BD-29050A,Diana,Amy,340,humvoc_340.wav,,,,,,0,1
2637,Spectrogram 1,1,20230524_000000.WAV,9819,9822,0,15000,humvoc,Human vocal,0.5849,20230524_000000.BirdNET.selection.table.txt,BD-29050A,3,20230524_000000.WAV98199822BD-29050A,Ethan,Rohit,341,humvoc_341.wav,,,,,,0,1
1678,Spectrogram 1,1,20230524_000000.WAV,4830,4833,0,15000,humvoc,Human vocal,0.7292,20230524_000000.BirdNET.selection.table.txt,BD-29050A,4,20230524_000000.WAV48304833BD-29050A,Amy,Rohit,342,humvoc_342.wav,,,,,,0,1
2625,Spectrogram 1,1,20230524_000000.WAV,9774,9777,0,15000,humvoc,Human vocal,0.6009,20230524_000000.BirdNET.selection.table.txt,BD-29050A,4,20230524_000000.WAV97749777BD-29050A,Ann,Camille,343,humvoc_343.wav,,,,,,0,1
3195,Spectrogram 1,1,20230524_000000.WAV,12240,12243,0,15000,humvoc,Human vocal,0.7694,20230524_000000.BirdNET.selection.table.txt,BD-29050A,4,20230524_000000.WAV1224012243BD-29050A,Rohit,Ann,344,humvoc_344.wav,,,,,,0,1
2291,Spectrogram 1,1,20230523_000000.WAV,14631,14634,0,15000,humvoc,Human vocal,0.6148,20230523_000000.BirdNET.selection.table.txt,BD-29050A,4,20230523_000000.WAV1463114634BD-29050A,Camille,Diana,345,humvoc_345.wav,,,,,,0,1
2558,Spectrogram 1,1,20230524_000000.WAV,9366,9369,0,15000,humvoc,Human vocal,0.6279,20230524_000000.BirdNET.selection.table.txt,BD-29050A,4,20230524_000000.WAV93669369BD-29050A,Diana,Ethan,346,humvoc_346.wav,,,,,,0,1
2622,Spectrogram 1,1,20230523_000000.WAV,15822,15825,0,15000,humvoc,Human vocal,0.6833,20230523_000000.BirdNET.selection.table.txt,BD-29050A,4,20230523_000000.WAV1582215825BD-29050A,Ethan,Camille,347,humvoc_347.wav,,,,,,0,1
1879,Spectrogram 1,1,20230524_000000.WAV,5751,5754,0,15000,humvoc,Human vocal,0.7812,20230524_000000.BirdNET.selection.table.txt,BD-29050A,4,20230524_000000.WAV57515754BD-29050A,Amy,Camille,348,humvoc_348.wav,,,,,,0,1
3204,Spectrogram 1,1,20230524_000000.WAV,12270,12273,0,15000,humvoc,Human vocal,0.6961,20230524_000000.BirdNET.selection.table.txt,BD-29050A,4,20230524_000000.WAV1227012273BD-29050A,Ann,Diana,349,humvoc_349.wav,,,,,,0,1
2354,Spectrogram 1,1,20230523_000000.WAV,14850,14853,0,15000,humvoc,Human vocal,0.1061,20230523_000000.BirdNET.selection.table.txt,BD-29050A,1,20230523_000000.WAV1485014853BD-29050A,Ethan,Diana,35,humvoc_35.wav,,,,,,0,1
1848,Spectrogram 1,1,20230524_000000.WAV,5628,5631,0,15000,humvoc,Human vocal,0.789,20230524_000000.BirdNET.selection.table.txt,BD-29050A,4,20230524_000000.WAV56285631BD-29050A,Rohit,Ethan,350,humvoc_350.wav,,,,,,0,1
2384,Spectrogram 1,1,20230524_000000.WAV,8442,8445,0,15000,humvoc,Human vocal,0.7275,20230524_000000.BirdNET.selection.table.txt,BD-29050A,4,20230524_000000.WAV84428445BD-29050A,Camille,Ethan,351,humvoc_351.wav,,,,,,0,1
2787,Spectrogram 1,1,20230520_000000.WAV,16851,16854,0,15000,humvoc,Human vocal,0.7496,20230520_000000.BirdNET.selection.table.txt,BD-29050A,4,20230520_000000.WAV1685116854BD-29050A,Diana,Camille,352,humvoc_352.wav,,,,,,0,1
2342,Spectrogram 1,1,20230523_000000.WAV,14811,14814,0,15000,humvoc,Human vocal,0.6277,20230523_000000.BirdNET.selection.table.txt,BD-29050A,4,20230523_000000.WAV1481114814BD-29050A,Ethan,Diana,353,humvoc_353.wav,,,,,,0,1
2929,Spectrogram 1,1,20230524_000000.WAV,11115,11118,0,15000,humvoc,Human vocal,0.6829,20230524_000000.BirdNET.selection.table.txt,BD-29050A,4,20230524_000000.WAV1111511118BD-29050A,Amy,Rohit,354,humvoc_354.wav,,,,,,0,1
3055,Spectrogram 1,1,20230524_000000.WAV,11616,11619,0,15000,humvoc,Human vocal,0.6168,20230524_000000.BirdNET.selection.table.txt,BD-29050A,4,20230524_000000.WAV1161611619BD-29050A,Ann,Diana,355,humvoc_355.wav,,,,,,0,1
1708,Spectrogram 1,1,20230520_000000.WAV,11574,11577,0,15000,humvoc,Human vocal,0.6203,20230520_000000.BirdNET.selection.table.txt,BD-29050A,4,20230520_000000.WAV1157411577BD-29050A,Rohit,Ethan,356,humvoc_356.wav,,,,,,0,1
2858,Spectrogram 1,1,20230524_000000.WAV,10776,10779,0,15000,humvoc,Human vocal,0.7884,20230524_000000.BirdNET.selection.table.txt,BD-29050A,4,20230524_000000.WAV1077610779BD-29050A,Camille,Rohit,357,humvoc_357.wav,,,,,,0,1
3519,Spectrogram 1,1,20230523_000000.WAV,20394,20397,0,15000,humvoc,Human vocal,0.6512,20230523_000000.BirdNET.selection.table.txt,BD-29050A,4,20230523_000000.WAV2039420397BD-29050A,Diana,Ann,358,humvoc_358.wav,,,,,,0,1
3244,Spectrogram 1,1,20230524_000000.WAV,12435,12438,0,15000,humvoc,Human vocal,0.767,20230524_000000.BirdNET.selection.table.txt,BD-29050A,4,20230524_000000.WAV1243512438BD-29050A,Ethan,Camille,359,humvoc_359.wav,,,,,,0,1
2220,Spectrogram 1,1,20230521_000000.WAV,28914,28917,0,15000,humvoc,Human vocal,0.1365,20230521_000000.BirdNET.selection.table.txt,BD-29050A,1,20230521_000000.WAV2891428917BD-29050A,Amy,Ethan,36,humvoc_36.wav,,,,,,0,1
2293,Spectrogram 1,1,20230524_000000.WAV,7866,7869,0,15000,humvoc,Human vocal,0.7398,20230524_000000.BirdNET.selection.table.txt,BD-29050A,4,20230524_000000.WAV78667869BD-29050A,Amy,Diana,360,humvoc_360.wav,,,,,,0,1
309,Spectrogram 1,1,20230523_000000.WAV,4647,4650,0,15000,humvoc,Human vocal,0.6956,20230523_000000.BirdNET.selection.table.txt,BD-29050A,4,20230523_000000.WAV46474650BD-29050A,Ann,Rohit,361,humvoc_361.wav,,,,,,0,1
1944,Spectrogram 1,1,20230523_000000.WAV,13014,13017,0,15000,humvoc,Human vocal,0.7343,20230523_000000.BirdNET.selection.table.txt,BD-29050A,4,20230523_000000.WAV1301413017BD-29050A,Rohit,Ann,362,humvoc_362.wav,,,,,,0,1
3302,Spectrogram 1,1,20230524_000000.WAV,12684,12687,0,15000,humvoc,Human vocal,0.8598,20230524_000000.BirdNET.selection.table.txt,BD-29050A,5,20230524_000000.WAV1268412687BD-29050A,Camille,Ethan,363,humvoc_363.wav,,,,,,0,1
2175,Spectrogram 1,1,20230527_000000.WAV,11808,11811,0,15000,humvoc,Human vocal,0.5479,20230527_000000.BirdNET.selection.table.txt,BD-29267B,3,20230527_000000.WAV1180811811BD-29267B,Diana,Ethan,364,humvoc_364.wav,,,,,,0,1
2192,Spectrogram 1,1,20230522_000000.WAV,28686,28689,0,15000,humvoc,Human vocal,0.52,20230522_000000.BirdNET.selection.table.txt,BD-29431A,3,20230522_000000.WAV2868628689BD-29431A,Ethan,Amy,365,humvoc_365.wav,,,,,,0,1
4433,Spectrogram 1,1,20230520_000000.WAV,26871,26874,0,15000,humvoc,Human vocal,0.5151,20230520_000000.BirdNET.selection.table.txt,BD-29638A,3,20230520_000000.WAV2687126874BD-29638A,Amy,Ann,366,humvoc_366.wav,,,,,,0,1
3010,Spectrogram 1,1,20230522_000000.WAV,12513,12516,0,15000,humvoc,Human vocal,0.5448,20230522_000000.BirdNET.selection.table.txt,BD-29638A,3,20230522_000000.WAV1251312516BD-29638A,Ann,Ethan,367,humvoc_367.wav,,,,,,0,1
11721,Spectrogram 1,1,20230521_000000.WAV,30258,30261,0,15000,humvoc,Human vocal,0.6974,20230521_000000.BirdNET.selection.table.txt,BD-29651A,4,20230521_000000.WAV3025830261BD-29651A,Rohit,Amy,368,humvoc_368.wav,,,,,,0,1
11727,Spectrogram 1,1,20230521_000000.WAV,31728,31731,0,15000,humvoc,Human vocal,0.7739,20230521_000000.BirdNET.selection.table.txt,BD-29651B,4,20230521_000000.WAV3172831731BD-29651B,Camille,Diana,369,humvoc_369.wav,1456,1456,0.8927,0,HUMAN,1,1
732,Spectrogram 1,1,20230523_000000.WAV,7917,7920,0,15000,humvoc,Human vocal,0.1159,20230523_000000.BirdNET.selection.table.txt,BD-29050A,1,20230523_000000.WAV79177920BD-29050A,Ann,Amy,37,humvoc_37.wav,,,,,,0,1
1170,Spectrogram 1,1,20230521_000000.WAV,10989,10992,0,15000,humvoc,Human vocal,0.5561,20230521_000000.BirdNET.selection.table.txt,BD-29964A,3,20230521_000000.WAV1098910992BD-29964A,Diana,Rohit,370,humvoc_370.wav,,,,,,0,1
2319,Spectrogram 1,1,20230520_000000.WAV,17670,17673,0,15000,humvoc,Human vocal,0.5461,20230520_000000.BirdNET.selection.table.txt,BD-30103B,3,20230520_000000.WAV1767017673BD-30103B,Ethan,Amy,371,humvoc_371.wav,,,,,,0,1
2297,Spectrogram 1,1,20230522_000009.WAV,15216,15219,0,15000,humvoc,Human vocal,0.543,20230522_000009.BirdNET.selection.table.txt,BD-30103B,3,20230522_000009.WAV1521615219BD-30103B,Amy,Diana,372,humvoc_372.wav,,,,,,0,1
1487,Spectrogram 1,1,20230520_000000.WAV,12966,12969,0,15000,humvoc,Human vocal,0.5102,20230520_000000.BirdNET.selection.table.txt,BD-30103B,3,20230520_000000.WAV1296612969BD-30103B,Ann,Ethan,373,humvoc_373.wav,,,,,,0,1
2654,Spectrogram 1,1,20230527_000009.WAV,21495,21498,0,15000,humvoc,Human vocal,0.5991,20230527_000009.BirdNET.selection.table.txt,BD-30103B,3,20230527_000009.WAV2149521498BD-30103B,Rohit,Ann,374,humvoc_374.wav,,,,,,0,1
1483,Spectrogram 1,1,20230520_000000.WAV,12942,12945,0,15000,humvoc,Human vocal,0.5622,20230520_000000.BirdNET.selection.table.txt,BD-30103B,3,20230520_000000.WAV1294212945BD-30103B,Camille,Diana,375,humvoc_375.wav,,,,,,0,1
3047,Spectrogram 1,1,20230520_200000.WAV,13152,13155,0,15000,humvoc,Human vocal,0.5746,20230520_200000.BirdNET.selection.table.txt,BD-30103B,3,20230520_200000.WAV1315213155BD-30103B,Diana,Camille,376,humvoc_376.wav,,,,,,0,1
1682,Spectrogram 1,1,20230520_000000.WAV,14265,14268,0,15000,humvoc,Human vocal,0.5715,20230520_000000.BirdNET.selection.table.txt,BD-30103B,3,20230520_000000.WAV1426514268BD-30103B,Ethan,Camille,377,humvoc_377.wav,,,,,,0,1
1508,Spectrogram 1,1,20230520_000000.WAV,13230,13233,0,15000,humvoc,Human vocal,0.6013,20230520_000000.BirdNET.selection.table.txt,BD-30103B,4,20230520_000000.WAV1323013233BD-30103B,Amy,Ethan,378,humvoc_378.wav,,,,,,0,1
