Selection,View,Channel,Begin File_x,Begin Time (s),End Time (s),Low Freq (Hz)_x,High Freq (Hz)_x,Species Code,Common Name,Confidence,birdnetfile,site,bins,realID,reviewer_1,reviewer_2,ID,sample_id,Low Freq (Hz)_y,High Freq (Hz)_y,File Offset (s),Delta Time (s),Annotation,label,segment_id
3037,Spectrogram 1,1,20230522_200000.WAV,7257,7260,0,15000,t-11105570,Woodhouse's Toad,0.7719,20230522_200000.BirdNET.selection.table.txt,BD-29267A,4,20230522_200000.WAV72577260BD-29267A,Ann,Diana,487,t-11105570_487_9sec.wav,1180.778,1867.277,0.7568,2.6559,WT,1,1
3395,Spectrogram 1,1,20230521_200000.WAV,10098,10101,0,15000,t-11105570,Woodhouse's Toad,0.7604,20230521_200000.BirdNET.selection.table.txt,BD-29267A,4,20230521_200000.WAV1009810101BD-29267A,Rohit,Amy,488,t-11105570_488_9sec.wav,947.4,2113.4,2.3757,2.2012,WT,1,1
3027,Spectrogram 1,1,20230522_200000.WAV,7242,7245,0,15000,t-11105570,Woodhouse's Toad,0.7423,20230522_200000.BirdNET.selection.table.txt,BD-29267A,4,20230522_200000.WAV72427245BD-29267A,Camille,Ethan,489,t-11105570_489_9sec.wav,1074.074,1944.444,4.6329,2.3722,WT,1,1
701,Spectrogram 1,1,20230527_200000.WAV,2661,2664,0,15000,t-11105570,Woodhouse's Toad,0.138,20230527_200000.BirdNET.selection.table.txt,BD-29267A,1,20230527_200000.WAV26612664BD-29267A,Amy,Camille,48,t-11105570_48_9sec.wav,952.8,1887.6,5.2021,2.2402,WT,1,1
2096,Spectrogram 1,1,20230520_200000.WAV,9129,9132,0,15000,t-11105570,Woodhouse's Toad,0.6102,20230520_200000.BirdNET.selection.table.txt,BD-29267A,4,20230520_200000.WAV91299132BD-29267A,Rohit,Diana,494,t-11105570_494_9sec.wav,1117.4,1991.9,2.1583,2.1075,WT,1,1
1368,Spectrogram 1,1,20230522_000000.WAV,7638,7641,0,15000,t-11105570,Woodhouse's Toad,0.7345,20230522_000000.BirdNET.selection.table.txt,BD-29267A,4,20230522_000000.WAV76387641BD-29267A,Camille,Ann,495,t-11105570_495_9sec.wav,854.3,1927.2,0.9353,1.3095,WT,1,1
1368,Spectrogram 1,1,20230522_000000.WAV,7638,7641,0,15000,t-11105570,Woodhouse's Toad,0.7345,20230522_000000.BirdNET.selection.table.txt,BD-29267A,4,20230522_000000.WAV76387641BD-29267A,Camille,Ann,495,t-11105570_495_9sec.wav,1033.1,2106,4.2863,1.5922,WT,1,2
1368,Spectrogram 1,1,20230522_000000.WAV,7638,7641,0,15000,t-11105570,Woodhouse's Toad,0.7345,20230522_000000.BirdNET.selection.table.txt,BD-29267A,4,20230522_000000.WAV76387641BD-29267A,Camille,Ann,495,t-11105570_495_9sec.wav,973.5,2066.2,6.5757,1.5262,WT,1,3
2704,Spectrogram 1,1,20230520_200000.WAV,11424,11427,0,15000,t-11105570,Woodhouse's Toad,0.6716,20230520_200000.BirdNET.selection.table.txt,BD-29267A,4,20230520_200000.WAV1142411427BD-29267A,Diana,Camille,496,t-11105570_496_9sec.wav,1085.3,1953.5,1.8331,2.837,WT,1,1
2704,Spectrogram 1,1,20230520_200000.WAV,11424,11427,0,15000,t-11105570,Woodhouse's Toad,0.6716,20230520_200000.BirdNET.selection.table.txt,BD-29267A,4,20230520_200000.WAV1142411427BD-29267A,Diana,Camille,496,t-11105570_496_9sec.wav,1147.3,1860.5,5.1617,1.9609,WT,1,2
2052,Spectrogram 1,1,20230521_200000.WAV,6462,6465,0,15000,t-11105570,Woodhouse's Toad,0.6939,20230521_200000.BirdNET.selection.table.txt,BD-29267A,4,20230521_200000.WAV64626465BD-29267A,Ann,Diana,499,t-11105570_499_9sec.wav,1208.238,1812.357,1.0326,2.7141,WT,1,1
1695,Spectrogram 1,1,20230526_200000.WAV,5838,5841,0,15000,t-11105570,Woodhouse's Toad,0.1795,20230526_200000.BirdNET.selection.table.txt,BD-29267A,1,20230526_200000.WAV58385841BD-29267A,Ann,Rohit,49,t-11105570_49_9sec.wav,939,2140.8,0.9067,2.6227,WT,1,1
1695,Spectrogram 1,1,20230526_200000.WAV,5838,5841,0,15000,t-11105570,Woodhouse's Toad,0.1795,20230526_200000.BirdNET.selection.table.txt,BD-29267A,1,20230526_200000.WAV58385841BD-29267A,Ann,Rohit,49,t-11105570_49_9sec.wav,792.1,1881.2,4.5842,2.1951,WT,1,2
1695,Spectrogram 1,1,20230526_200000.WAV,5838,5841,0,15000,t-11105570,Woodhouse's Toad,0.1795,20230526_200000.BirdNET.selection.table.txt,BD-29267A,1,20230526_200000.WAV58385841BD-29267A,Ann,Rohit,49,t-11105570_49_9sec.wav,970.3,1821.8,7.9004,1.074,WT,1,3
1151,Spectrogram 1,1,20230525_200000.WAV,4212,4215,0,15000,t-11105570,Woodhouse's Toad,0.1881,20230525_200000.BirdNET.selection.table.txt,BD-29267A,1,20230525_200000.WAV42124215BD-29267A,Diana,Rohit,4,t-11105570_4_9sec.wav,882.6,1934.3,3.1825,1.8734,WT,1,1
1151,Spectrogram 1,1,20230525_200000.WAV,4212,4215,0,15000,t-11105570,Woodhouse's Toad,0.1881,20230525_200000.BirdNET.selection.table.txt,BD-29267A,1,20230525_200000.WAV42124215BD-29267A,Diana,Rohit,4,t-11105570_4_9sec.wav,1322.449,1689.796,5.1719,2.2812,WT,1,2
3730,Spectrogram 1,1,20230522_200000.WAV,8847,8850,0,15000,t-11105570,Woodhouse's Toad,0.7784,20230522_200000.BirdNET.selection.table.txt,BD-29267A,4,20230522_200000.WAV88478850BD-29267A,Rohit,Ethan,500,t-11105570_500_9sec.wav,1020.2,2234.8,1.0198,2.6852,WT,1,1
3730,Spectrogram 1,1,20230522_200000.WAV,8847,8850,0,15000,t-11105570,Woodhouse's Toad,0.7784,20230522_200000.BirdNET.selection.table.txt,BD-29267A,4,20230522_200000.WAV88478850BD-29267A,Rohit,Ethan,500,t-11105570_500_9sec.wav,923.1,2089.1,5.3441,2.2324,WT,1,2
4768,Spectrogram 1,1,20230522_200000.WAV,11724,11727,0,15000,t-11105570,Woodhouse's Toad,0.639,20230522_200000.BirdNET.selection.table.txt,BD-29267A,4,20230522_200000.WAV1172411727BD-29267A,Diana,Ann,502,t-11105570_502_9sec.wav,834.4,1927.2,1.5139,2.5343,WT,1,1
314,Spectrogram 1,1,20230521_000000.WAV,2082,2085,0,15000,t-11105570,Woodhouse's Toad,0.6749,20230521_000000.BirdNET.selection.table.txt,BD-29267A,4,20230521_000000.WAV20822085BD-29267A,Ethan,Amy,503,t-11105570_503_9sec.wav,1005.7,2074.2,3.14,2.365,WT,1,1
2569,Spectrogram 1,1,20230522_000000.WAV,11100,11103,0,15000,t-11105570,Woodhouse's Toad,0.6255,20230522_000000.BirdNET.selection.table.txt,BD-29267A,4,20230522_000000.WAV1110011103BD-29267A,Amy,Camille,504,t-11105570_504_9sec.wav,952.8,1941.5,3.9878,2.1932,WT,1,1
2393,Spectrogram 1,1,20230521_200000.WAV,7113,7116,0,15000,t-11105570,Woodhouse's Toad,0.7846,20230521_200000.BirdNET.selection.table.txt,BD-29267A,4,20230521_200000.WAV71137116BD-29267A,Ann,Ethan,505,t-11105570_505_9sec.wav,772.3,2059.4,3.9735,2.2422,WT,1,1
2544,Spectrogram 1,1,20230520_200000.WAV,10893,10896,0,15000,t-11105570,Woodhouse's Toad,0.6617,20230520_200000.BirdNET.selection.table.txt,BD-29267A,4,20230520_200000.WAV1089310896BD-29267A,Rohit,Amy,506,t-11105570_506_9sec.wav,874.5,2113.4,2.9938,2.6696,WT,1,1
2378,Spectrogram 1,1,20230522_200000.WAV,6090,6093,0,15000,t-11105570,Woodhouse's Toad,0.6517,20230522_200000.BirdNET.selection.table.txt,BD-29267A,4,20230522_200000.WAV60906093BD-29267A,Diana,Ethan,508,t-11105570_508_9sec.wav,1322.449,1934.694,1.2117,2.7974,WT,1,1
2378,Spectrogram 1,1,20230522_200000.WAV,6090,6093,0,15000,t-11105570,Woodhouse's Toad,0.6517,20230522_200000.BirdNET.selection.table.txt,BD-29267A,4,20230522_200000.WAV60906093BD-29267A,Diana,Ethan,508,t-11105570_508_9sec.wav,1175.51,1836.735,5.6286,2.7641,WT,1,2
756,Spectrogram 1,1,20230523_000000.WAV,4818,4821,0,15000,t-11105570,Woodhouse's Toad,0.7169,20230523_000000.BirdNET.selection.table.txt,BD-29267A,4,20230523_000000.WAV48184821BD-29267A,Ethan,Ann,509,t-11105570_509_9sec.wav,854.3,1927.2,3.6156,2.3741,WT,1,1
261,Spectrogram 1,1,20230524_000000.WAV,990,993,0,15000,t-11105570,Woodhouse's Toad,0.1575,20230524_000000.BirdNET.selection.table.txt,BD-29267A,1,20230524_000000.WAV990993BD-29267A,Rohit,Amy,50,t-11105570_50_9sec.wav,974.2,2042.8,5.2882,2.4667,WT,1,1
2582,Spectrogram 1,1,20230520_200000.WAV,11079,11082,0,15000,t-11105570,Woodhouse's Toad,0.6009,20230520_200000.BirdNET.selection.table.txt,BD-29267A,4,20230520_200000.WAV1107911082BD-29267A,Amy,Ann,510,t-11105570_510_9sec.wav,862.9,2049.4,4.0622,2.5849,WT,1,1
1610,Spectrogram 1,1,20230521_200000.WAV,5481,5484,0,15000,t-11105570,Woodhouse's Toad,0.619,20230521_200000.BirdNET.selection.table.txt,BD-29267A,4,20230521_200000.WAV54815484BD-29267A,Ann,Ethan,511,t-11105570_511_9sec.wav,772.3,2000,1.7635,2.4495,WT,1,1
1610,Spectrogram 1,1,20230521_200000.WAV,5481,5484,0,15000,t-11105570,Woodhouse's Toad,0.619,20230521_200000.BirdNET.selection.table.txt,BD-29267A,4,20230521_200000.WAV54815484BD-29267A,Ann,Ethan,511,t-11105570_511_9sec.wav,1009.9,1841.6,7.0676,1.0269,WT,1,2
3165,Spectrogram 1,1,20230522_200000.WAV,7482,7485,0,15000,t-11105570,Woodhouse's Toad,0.7526,20230522_200000.BirdNET.selection.table.txt,BD-29267A,4,20230522_200000.WAV74827485BD-29267A,Rohit,Diana,512,t-11105570_512_9sec.wav,1070.938,1784.897,0.0911,2.2063,WT,1,1
3165,Spectrogram 1,1,20230522_200000.WAV,7482,7485,0,15000,t-11105570,Woodhouse's Toad,0.7526,20230522_200000.BirdNET.selection.table.txt,BD-29267A,4,20230522_200000.WAV74827485BD-29267A,Rohit,Diana,512,t-11105570_512_9sec.wav,874.5,1943.3,4.204,2.3885,WT,1,2
2787,Spectrogram 1,1,20230521_200000.WAV,8247,8250,0,15000,t-11105570,Woodhouse's Toad,0.7181,20230521_200000.BirdNET.selection.table.txt,BD-29267A,4,20230521_200000.WAV82478250BD-29267A,Camille,Amy,513,t-11105570_513_9sec.wav,974.2,1948.5,0.8033,2.6956,WT,1,1
1648,Spectrogram 1,1,20230522_200000.WAV,4782,4785,0,15000,t-11105570,Woodhouse's Toad,0.6926,20230522_200000.BirdNET.selection.table.txt,BD-29267A,4,20230522_200000.WAV47824785BD-29267A,Diana,Rohit,514,t-11105570_514_9sec.wav,1164.3,1934.3,1.8773,2.5915,WT,1,1
3133,Spectrogram 1,1,20230522_200000.WAV,7422,7425,0,15000,t-11105570,Woodhouse's Toad,0.6795,20230522_200000.BirdNET.selection.table.txt,BD-29267A,4,20230522_200000.WAV74227425BD-29267A,Ethan,Ann,515,t-11105570_515_9sec.wav,1072.8,1986.8,4.8291,1.5356,WT,1,2
4290,Spectrogram 1,1,20230522_200000.WAV,10275,10278,0,15000,t-11105570,Woodhouse's Toad,0.7094,20230522_200000.BirdNET.selection.table.txt,BD-29267A,4,20230522_200000.WAV1027510278BD-29267A,Amy,Diana,516,t-11105570_516_9sec.wav,988.8,1959.5,1.1876,2.5379,WT,1,1
2244,Spectrogram 1,1,20230520_200000.WAV,9813,9816,0,15000,t-11105570,Woodhouse's Toad,0.6341,20230520_200000.BirdNET.selection.table.txt,BD-29267A,4,20230520_200000.WAV98139816BD-29267A,Ann,Ethan,517,t-11105570_517_9sec.wav,891.1,1980.2,1.8665,2.2234,WT,1,1
2970,Spectrogram 1,1,20230524_200000.WAV,11742,11745,0,15000,t-11105570,Woodhouse's Toad,0.6473,20230524_200000.BirdNET.selection.table.txt,BD-29267A,4,20230524_200000.WAV1174211745BD-29267A,Rohit,Ethan,518,t-11105570_518_9sec.wav,850.2,2113.4,3.0445,2.2949,WT,1,1
2420,Spectrogram 1,1,20230522_200000.WAV,6186,6189,0,15000,t-11105570,Woodhouse's Toad,0.1093,20230522_200000.BirdNET.selection.table.txt,BD-29267A,1,20230522_200000.WAV61866189BD-29267A,Camille,Ann,51,t-11105570_51_9sec.wav,1227.8,1863.7,0.0786,2.101,WT,1,1
2420,Spectrogram 1,1,20230522_200000.WAV,6186,6189,0,15000,t-11105570,Woodhouse's Toad,0.1093,20230522_200000.BirdNET.selection.table.txt,BD-29267A,1,20230522_200000.WAV61866189BD-29267A,Camille,Ann,51,t-11105570_51_9sec.wav,1030.5,1797.9,5.2757,2.4327,WT,1,2
1187,Spectrogram 1,1,20230527_200000.WAV,3852,3855,0,15000,t-11105570,Woodhouse's Toad,0.6438,20230527_200000.BirdNET.selection.table.txt,BD-29267A,4,20230527_200000.WAV38523855BD-29267A,Diana,Rohit,520,t-11105570_520_9sec.wav,1126.8,1765.3,5.6761,2.3573,WT,1,1
3116,Spectrogram 1,1,20230524_200000.WAV,12150,12153,0,15000,t-11105570,Woodhouse's Toad,0.7203,20230524_200000.BirdNET.selection.table.txt,BD-29267A,4,20230524_200000.WAV1215012153BD-29267A,Ethan,Rohit,521,t-11105570_521_9sec.wav,939,1784,4.4194,2.7008,WT,1,2
2987,Spectrogram 1,1,20230520_200000.WAV,12486,12489,0,15000,t-11105570,Woodhouse's Toad,0.6248,20230520_200000.BirdNET.selection.table.txt,BD-29267A,4,20230520_200000.WAV1248612489BD-29267A,Amy,Camille,522,t-11105570_522_9sec.wav,992.2,2015.5,1.9516,2.5032,WT,1,1
2291,Spectrogram 1,1,20230522_200000.WAV,5943,5946,0,15000,t-11105570,Woodhouse's Toad,0.6878,20230522_200000.BirdNET.selection.table.txt,BD-29267A,4,20230522_200000.WAV59435946BD-29267A,Ann,Amy,523,t-11105570_523_9sec.wav,880,2042.8,1.7974,2.1361,WT,1,1
2291,Spectrogram 1,1,20230522_200000.WAV,5943,5946,0,15000,t-11105570,Woodhouse's Toad,0.6878,20230522_200000.BirdNET.selection.table.txt,BD-29267A,4,20230522_200000.WAV59435946BD-29267A,Ann,Amy,523,t-11105570_523_9sec.wav,911.4,1979.9,4.8999,2.3905,WT,1,2
2357,Spectrogram 1,1,20230522_200000.WAV,6066,6069,0,15000,t-11105570,Woodhouse's Toad,0.6668,20230522_200000.BirdNET.selection.table.txt,BD-29267A,4,20230522_200000.WAV60666069BD-29267A,Rohit,Ethan,524,t-11105570_524_9sec.wav,1020.2,2089.1,0.7886,2.3885,WT,1,1
2357,Spectrogram 1,1,20230522_200000.WAV,6066,6069,0,15000,t-11105570,Woodhouse's Toad,0.6668,20230522_200000.BirdNET.selection.table.txt,BD-29267A,4,20230522_200000.WAV60666069BD-29267A,Rohit,Ethan,524,t-11105570_524_9sec.wav,923.1,1991.9,3.8797,2.0139,WT,1,2
2667,Spectrogram 1,1,20230520_200000.WAV,11325,11328,0,15000,t-11105570,Woodhouse's Toad,0.6427,20230520_200000.BirdNET.selection.table.txt,BD-29267A,4,20230520_200000.WAV1132511328BD-29267A,Camille,Diana,525,t-11105570_525_9sec.wav,1052.4,1995.2,5.1354,2.488,WT,1,1
3307,Spectrogram 1,1,20230521_200000.WAV,9828,9831,0,15000,t-11105570,Woodhouse's Toad,0.6346,20230521_200000.BirdNET.selection.table.txt,BD-29267A,4,20230521_200000.WAV98289831BD-29267A,Diana,Camille,526,t-11105570_526_9sec.wav,1054.3,1953.5,1.8381,2.7536,WT,1,1
2289,Spectrogram 1,1,20230521_200000.WAV,6912,6915,0,15000,t-11105570,Woodhouse's Toad,0.6706,20230521_200000.BirdNET.selection.table.txt,BD-29267A,4,20230521_200000.WAV69126915BD-29267A,Ethan,Ann,527,t-11105570_527_9sec.wav,933.8,1867.5,1.7449,2.3741,WT,1,1
2289,Spectrogram 1,1,20230521_200000.WAV,6912,6915,0,15000,t-11105570,Woodhouse's Toad,0.6706,20230521_200000.BirdNET.selection.table.txt,BD-29267A,4,20230521_200000.WAV69126915BD-29267A,Ethan,Ann,527,t-11105570_527_9sec.wav,1060.7,1964.2,5.4663,2.1855,WT,1,2
2434,Spectrogram 1,1,20230520_200000.WAV,10599,10602,0,15000,t-11105570,Woodhouse's Toad,0.6471,20230520_200000.BirdNET.selection.table.txt,BD-29267A,4,20230520_200000.WAV1059910602BD-29267A,Amy,Ethan,528,t-11105570_528_9sec.wav,970.8,2013.5,4.7169,2.4595,WT,1,1
1795,Spectrogram 1,1,20230522_200000.WAV,5049,5052,0,15000,t-11105570,Woodhouse's Toad,0.7118,20230522_200000.BirdNET.selection.table.txt,BD-29267A,4,20230522_200000.WAV50495052BD-29267A,Ann,Amy,529,t-11105570_529_9sec.wav,1009.9,1940.6,1.2033,2.4777,WT,1,1
1795,Spectrogram 1,1,20230522_200000.WAV,5049,5052,0,15000,t-11105570,Woodhouse's Toad,0.7118,20230522_200000.BirdNET.selection.table.txt,BD-29267A,4,20230522_200000.WAV50495052BD-29267A,Ann,Amy,529,t-11105570_529_9sec.wav,1037.1,2042.8,5.2213,2.365,WT,1,2
2032,Spectrogram 1,1,20230526_200000.WAV,6690,6693,0,15000,t-11105570,Woodhouse's Toad,0.1454,20230526_200000.BirdNET.selection.table.txt,BD-29267A,1,20230526_200000.WAV66906693BD-29267A,Diana,Rohit,52,t-11105570_52_9sec.wav,1128.8,1868.3,0.0454,1.6566,WT,1,1
2032,Spectrogram 1,1,20230526_200000.WAV,6690,6693,0,15000,t-11105570,Woodhouse's Toad,0.1454,20230526_200000.BirdNET.selection.table.txt,BD-29267A,1,20230526_200000.WAV66906693BD-29267A,Diana,Rohit,52,t-11105570_52_9sec.wav,1031.5,1848.9,1.7852,2.4709,WT,1,2
2032,Spectrogram 1,1,20230526_200000.WAV,6690,6693,0,15000,t-11105570,Woodhouse's Toad,0.1454,20230526_200000.BirdNET.selection.table.txt,BD-29267A,1,20230526_200000.WAV66906693BD-29267A,Diana,Rohit,52,t-11105570_52_9sec.wav,1206.6,1907.2,6.7271,1.7121,WT,1,3
1195,Spectrogram 1,1,20230522_200000.WAV,4062,4065,0,15000,t-11105570,Woodhouse's Toad,0.7489,20230522_200000.BirdNET.selection.table.txt,BD-29267A,4,20230522_200000.WAV40624065BD-29267A,Camille,Ann,531,t-11105570_531_9sec.wav,1172.2,1947,1.0816,1.6864,WT,1,1
2196,Spectrogram 1,1,20230520_200000.WAV,9534,9537,0,15000,t-11105570,Woodhouse's Toad,0.6278,20230520_200000.BirdNET.selection.table.txt,BD-29267A,4,20230520_200000.WAV95349537BD-29267A,Diana,Ann,532,t-11105570_532_9sec.wav,1092.7,2006.6,3.3672,2.4495,WT,1,1
3053,Spectrogram 1,1,20230524_200000.WAV,11958,11961,0,15000,t-11105570,Woodhouse's Toad,0.6549,20230524_200000.BirdNET.selection.table.txt,BD-29267A,4,20230524_200000.WAV1195811961BD-29267A,Ethan,Amy,533,t-11105570_533_9sec.wav,1070.4,1985.1,4.9981,1.4715,WT,1,1
3034,Spectrogram 1,1,20230521_200000.WAV,9135,9138,0,15000,t-11105570,Woodhouse's Toad,0.7011,20230521_200000.BirdNET.selection.table.txt,BD-29267A,4,20230521_200000.WAV91359138BD-29267A,Amy,Ethan,534,t-11105570_534_9sec.wav,1024.7,1833.7,1.1059,2.3812,WT,1,1
3262,Spectrogram 1,1,20230523_200000.WAV,12552,12555,0,15000,t-11105570,Woodhouse's Toad,0.778,20230523_200000.BirdNET.selection.table.txt,BD-29267A,4,20230523_200000.WAV1255212555BD-29267A,Ann,Ethan,535,t-11105570_535_9sec.wav,1009.9,2059.4,0.3454,2.5531,WT,1,1
3262,Spectrogram 1,1,20230523_200000.WAV,12552,12555,0,15000,t-11105570,Woodhouse's Toad,0.778,20230523_200000.BirdNET.selection.table.txt,BD-29267A,4,20230523_200000.WAV1255212555BD-29267A,Ann,Ethan,535,t-11105570_535_9sec.wav,990.1,2178.2,4.274,1.8936,WT,1,2
2772,Spectrogram 1,1,20230520_200000.WAV,11607,11610,0,15000,t-11105570,Woodhouse's Toad,0.8358,20230520_200000.BirdNET.selection.table.txt,BD-29267A,5,20230520_200000.WAV1160711610BD-29267A,Rohit,Camille,536,t-11105570_536_9sec.wav,801.6,2113.4,3.8457,2.8569,WT,1,1
2226,Spectrogram 1,1,20230520_200000.WAV,9738,9741,0,15000,t-11105570,Woodhouse's Toad,0.8363,20230520_200000.BirdNET.selection.table.txt,BD-29267A,5,20230520_200000.WAV97389741BD-29267A,Camille,Rohit,537,t-11105570_537_9sec.wav,957.7,2216,5.0962,2.4666,WT,1,2
2014,Spectrogram 1,1,20230521_200000.WAV,6363,6366,0,15000,t-11105570,Woodhouse's Toad,0.9125,20230521_200000.BirdNET.selection.table.txt,BD-29267A,5,20230521_200000.WAV63636366BD-29267A,Diana,Ethan,538,t-11105570_538_9sec.wav,1102.041,1934.694,4.0665,2.3395,WT,1,2
2997,Spectrogram 1,1,20230520_200000.WAV,12516,12519,0,15000,t-11105570,Woodhouse's Toad,0.8059,20230520_200000.BirdNET.selection.table.txt,BD-29267A,5,20230520_200000.WAV1251612519BD-29267A,Ethan,Rohit,539,t-11105570_539_9sec.wav,995.3,2216,2.8546,2.1075,WT,1,1
2064,Spectrogram 1,1,20230527_200000.WAV,6009,6012,0,15000,t-11105570,Woodhouse's Toad,0.1094,20230527_200000.BirdNET.selection.table.txt,BD-29267A,1,20230527_200000.WAV60096012BD-29267A,Ethan,Diana,53,t-11105570_53_9sec.wav,1089.9,1926.7,0.8439,2.8319,WT,1,1
2090,Spectrogram 1,1,20230521_200000.WAV,6543,6546,0,15000,t-11105570,Woodhouse's Toad,0.8234,20230521_200000.BirdNET.selection.table.txt,BD-29267A,5,20230521_200000.WAV65436546BD-29267A,Amy,Ann,540,t-11105570_540_9sec.wav,1078.6,1905.6,2.1122,2.0835,WT,1,1
2090,Spectrogram 1,1,20230521_200000.WAV,6543,6546,0,15000,t-11105570,Woodhouse's Toad,0.8234,20230521_200000.BirdNET.selection.table.txt,BD-29267A,5,20230521_200000.WAV65436546BD-29267A,Amy,Ann,540,t-11105570_540_9sec.wav,1042.7,1959.5,5.214,2.2872,WT,1,2
1577,Spectrogram 1,1,20230522_000000.WAV,8034,8037,0,15000,t-11105570,Woodhouse's Toad,0.8459,20230522_000000.BirdNET.selection.table.txt,BD-29267A,5,20230522_000000.WAV80348037BD-29267A,Ann,Diana,541,t-11105570_541_9sec.wav,851.5,2118.8,2.3349,1.677,WT,1,1
1577,Spectrogram 1,1,20230522_000000.WAV,8034,8037,0,15000,t-11105570,Woodhouse's Toad,0.8459,20230522_000000.BirdNET.selection.table.txt,BD-29267A,5,20230522_000000.WAV80348037BD-29267A,Ann,Diana,541,t-11105570_541_9sec.wav,1098.398,1812.357,5.159,2.2146,WT,1,2
2529,Spectrogram 1,1,20230522_200000.WAV,6387,6390,0,15000,t-11105570,Woodhouse's Toad,0.8805,20230522_200000.BirdNET.selection.table.txt,BD-29267A,5,20230522_200000.WAV63876390BD-29267A,Rohit,Amy,542,t-11105570_542_9sec.wav,1037.1,2042.8,0.869,2.5176,WT,1,1
2529,Spectrogram 1,1,20230522_200000.WAV,6387,6390,0,15000,t-11105570,Woodhouse's Toad,0.8805,20230522_200000.BirdNET.selection.table.txt,BD-29267A,5,20230522_200000.WAV63876390BD-29267A,Rohit,Amy,542,t-11105570_542_9sec.wav,777.3,2161.9,6.1468,2.3261,WT,1,2
2436,Spectrogram 1,1,20230520_200000.WAV,10602,10605,0,15000,t-11105570,Woodhouse's Toad,0.9841,20230520_200000.BirdNET.selection.table.txt,BD-29267A,5,20230520_200000.WAV1060210605BD-29267A,Camille,Diana,543,t-11105570_543_9sec.wav,1098.398,1839.817,1.8349,2.3145,WT,1,1
2436,Spectrogram 1,1,20230520_200000.WAV,10602,10605,0,15000,t-11105570,Woodhouse's Toad,0.9841,20230520_200000.BirdNET.selection.table.txt,BD-29267A,5,20230520_200000.WAV1060210605BD-29267A,Camille,Diana,543,t-11105570_543_9sec.wav,1043.478,1894.737,6.945,2.0065,WT,1,2
3380,Spectrogram 1,1,20230523_200000.WAV,12918,12921,0,15000,t-11105570,Woodhouse's Toad,0.8454,20230523_200000.BirdNET.selection.table.txt,BD-29267A,5,20230523_200000.WAV1291812921BD-29267A,Diana,Ann,544,t-11105570_544_9sec.wav,1053,2066.2,0.7352,2.7604,WT,1,1
3380,Spectrogram 1,1,20230523_200000.WAV,12918,12921,0,15000,t-11105570,Woodhouse's Toad,0.8454,20230523_200000.BirdNET.selection.table.txt,BD-29267A,5,20230523_200000.WAV1291812921BD-29267A,Diana,Ann,544,t-11105570_544_9sec.wav,1152.3,2086.1,4.0891,2.2315,WT,1,2
1141,Spectrogram 1,1,20230526_200000.WAV,4437,4440,0,15000,t-11105570,Woodhouse's Toad,0.8203,20230526_200000.BirdNET.selection.table.txt,BD-29267A,5,20230526_200000.WAV44374440BD-29267A,Ethan,Rohit,545,t-11105570_545_9sec.wav,1217.8,1846.3,0.016,1.2258,WT,1,1
1141,Spectrogram 1,1,20230526_200000.WAV,4437,4440,0,15000,t-11105570,Woodhouse's Toad,0.8203,20230526_200000.BirdNET.selection.table.txt,BD-29267A,5,20230526_200000.WAV44374440BD-29267A,Ethan,Rohit,545,t-11105570_545_9sec.wav,1126.8,1915.5,2.178,2.7476,WT,1,2
1453,Spectrogram 1,1,20230522_000000.WAV,7785,7788,0,15000,t-11105570,Woodhouse's Toad,0.9393,20230522_000000.BirdNET.selection.table.txt,BD-29267A,5,20230522_000000.WAV77857788BD-29267A,Amy,Diana,546,t-11105570_546_9sec.wav,1078.6,1923.6,2.7997,1.6292,WT,1,1
1453,Spectrogram 1,1,20230522_000000.WAV,7785,7788,0,15000,t-11105570,Woodhouse's Toad,0.9393,20230522_000000.BirdNET.selection.table.txt,BD-29267A,5,20230522_000000.WAV77857788BD-29267A,Amy,Diana,546,t-11105570_546_9sec.wav,1024.7,2067.4,5.7448,2.0522,WT,1,2
2372,Spectrogram 1,1,20230521_200000.WAV,7065,7068,0,15000,t-11105570,Woodhouse's Toad,0.8172,20230521_200000.BirdNET.selection.table.txt,BD-29267A,5,20230521_200000.WAV70657068BD-29267A,Ann,Ethan,547,t-11105570_547_9sec.wav,1029.7,2138.6,2.3648,2.3082,WT,1,1
2612,Spectrogram 1,1,20230522_000000.WAV,11199,11202,0,15000,t-11105570,Woodhouse's Toad,0.807,20230522_000000.BirdNET.selection.table.txt,BD-29267A,5,20230522_000000.WAV1119911202BD-29267A,Rohit,Ann,548,t-11105570_548_9sec.wav,801.6,2016.2,3.1251,2.3573,WT,1,1
2956,Spectrogram 1,1,20230522_200000.WAV,7107,7110,0,15000,t-11105570,Woodhouse's Toad,0.865,20230522_200000.BirdNET.selection.table.txt,BD-29267A,5,20230522_200000.WAV71077110BD-29267A,Camille,Amy,549,t-11105570_549_9sec.wav,1162.8,1948.5,0.0892,1.2207,WT,1,1
2956,Spectrogram 1,1,20230522_200000.WAV,7107,7110,0,15000,t-11105570,Woodhouse's Toad,0.865,20230522_200000.BirdNET.selection.table.txt,BD-29267A,5,20230522_200000.WAV71077110BD-29267A,Camille,Amy,549,t-11105570_549_9sec.wav,1037.1,2074.2,1.8122,2.5939,WT,1,2
